order_id,customer_id,order_date,delivery_date,shipping_time_days,total_amount,Payment_type
ORD0001500,CUST00490,2024-06-14 17:44:18,2024-06-20 17:44:18,6,182.71,Credit Card
ORD0001501,CUST00491,2024-06-20 20:21:59,2024-06-25 20:21:59,5,414.02,Gift Card
ORD0001502,CUST00491,2025-03-10 21:11:35,2025-03-17 21:11:35,7,65.69,Apple Pay
ORD0001503,CUST00492,2024-06-23 10:31:22,2024-06-26 10:31:22,3,175.69,Gift Card
ORD0001504,CUST00492,2025-11-08 18:34:32,2025-11-12 18:34:32,4,498.96,Apple Pay
ORD0001505,CUST00493,2025-11-04 06:35:13,2025-11-09 06:35:13,5,147.45,Credit Card
ORD0001506,CUST00493,2025-01-23 21:04:20,2025-01-30 21:04:20,7,43.76,PayPal
ORD0001507,CUST00494,2025-12-30 22:54:27,2026-01-05 22:54:27,6,292.91,Financing
ORD0001508,CUST00494,2024-07-19 11:57:33,2024-07-23 11:57:33,4,840.93,Gift Card
ORD0001509,CUST00494,2025-06-15 13:56:01,2025-06-23 13:56:01,8,346.48,Credit Card
ORD0001510,CUST00495,2024-05-26 00:33:28,2024-05-29 00:33:28,3,293.52,Financing
ORD0001511,CUST00495,2025-07-08 22:55:58,2025-07-14 22:55:58,6,1319.18,Gift Card
ORD0001512,CUST00495,2025-06-19 15:09:39,2025-06-27 15:09:39,8,448.04,Financing
ORD0001513,CUST00496,2025-06-19 16:58:06,2025-06-26 16:58:06,7,166.02,PayPal
ORD0001514,CUST00497,2024-12-21 11:28:40,2024-12-23 11:28:40,2,327.03,Apple Pay
ORD0001515,CUST00497,2025-09-11 20:23:02,2025-09-19 20:23:02,8,140.65,Financing
ORD0001516,CUST00497,2024-07-13 08:59:15,2024-07-16 08:59:15,3,113.13,PayPal
ORD0001517,CUST00497,2025-02-22 12:27:33,2025-03-01 12:27:33,7,817.52,Apple Pay
ORD0001518,CUST00497,2025-01-09 01:58:38,2025-01-19 01:58:38,10,356.68,Financing
ORD0001519,CUST00498,2026-02-16 23:39:11,2026-02-22 23:39:11,6,460.22,Credit Card
ORD0001520,CUST00498,2025-09-08 05:16:39,2025-09-11 05:16:39,3,628.16,Gift Card
ORD0001521,CUST00499,2025-11-13 04:44:36,2025-11-17 04:44:36,4,475.28,Gift Card
ORD0001522,CUST00500,2025-03-03 22:32:44,2025-03-17 22:32:44,14,592.41,Gift Card
ORD0001523,CUST00500,2026-02-12 16:50:30,2026-02-19 16:50:30,7,1634.09,Credit Card
ORD0001524,CUST00500,2026-03-21 18:59:41,2026-03-28 18:59:41,7,1169.89,Apple Pay
ORD0001525,CUST00500,2025-10-21 11:58:36,2025-10-25 11:58:36,4,196.96,Credit Card
ORD0001526,CUST00500,2024-05-19 09:27:20,2024-05-26 09:27:20,7,183.89,Apple Pay
ORD0001527,CUST00501,2024-11-18 20:13:55,2024-11-22 20:13:55,4,89.6,Gift Card
ORD0001528,CUST00501,2025-07-19 18:53:12,2025-07-25 18:53:12,6,201.22,Apple Pay
ORD0001529,CUST00501,2024-12-08 02:54:03,2024-12-18 02:54:03,10,416.89,PayPal
ORD0001530,CUST00502,2025-01-07 13:35:29,2025-01-13 13:35:29,6,182.42,Financing
ORD0001531,CUST00502,2024-06-28 21:41:09,2024-07-04 21:41:09,6,328.71,Gift Card
ORD0001532,CUST00502,2025-07-02 07:36:48,2025-07-10 07:36:48,8,335.59,Apple Pay
ORD0001533,CUST00502,2025-05-08 13:17:12,2025-05-16 13:17:12,8,260.88,Financing
ORD0001534,CUST00503,2024-09-21 16:10:12,2024-09-24 16:10:12,3,44.78,Apple Pay
ORD0001535,CUST00503,2024-08-07 14:48:39,2024-08-15 14:48:39,8,61.6,PayPal
ORD0001536,CUST00503,2025-09-01 12:53:00,2025-09-07 12:53:00,6,190.66,Financing
ORD0001537,CUST00503,2025-04-18 23:05:35,2025-04-23 23:05:35,5,850.08,PayPal
ORD0001538,CUST00503,2024-09-30 14:39:31,2024-10-05 14:39:31,5,823.71,Gift Card
ORD0001539,CUST00504,2026-01-27 12:46:45,2026-02-02 12:46:45,6,461.91,Apple Pay
ORD0001540,CUST00505,2024-07-02 11:46:05,2024-07-10 11:46:05,8,81.03,Gift Card
ORD0001541,CUST00506,2025-01-06 09:01:45,2025-01-12 09:01:45,6,835.95,Financing
ORD0001542,CUST00507,2026-01-26 01:20:02,2026-02-01 01:20:02,6,769.98,Gift Card
ORD0001543,CUST00507,2025-06-15 11:58:17,2025-06-19 11:58:17,4,180.98,Credit Card
ORD0001544,CUST00507,2025-01-19 22:15:57,2025-01-24 22:15:57,5,237.32,Gift Card
ORD0001545,CUST00507,2024-07-07 16:02:55,2024-07-11 16:02:55,4,330.95,Gift Card
ORD0001546,CUST00507,2025-11-22 18:25:50,2025-11-29 18:25:50,7,580.26,Gift Card
ORD0001547,CUST00508,2024-11-11 19:19:09,2024-11-23 19:19:09,12,1431.22,Apple Pay
ORD0001548,CUST00508,2025-06-29 08:25:52,2025-07-03 08:25:52,4,70.18,Apple Pay
ORD0001549,CUST00508,2024-10-02 02:20:32,2024-10-06 02:20:32,4,1823.66,Gift Card
ORD0001550,CUST00509,2025-12-27 10:07:42,2026-01-04 10:07:42,8,335.67,Financing
ORD0001551,CUST00510,2025-03-08 17:39:59,2025-03-11 17:39:59,3,331.16,Credit Card
ORD0001552,CUST00510,2026-01-25 21:15:55,2026-01-30 21:15:55,5,101.28,PayPal
ORD0001553,CUST00510,2025-06-19 03:35:23,2025-06-26 03:35:23,7,700.53,Gift Card
ORD0001554,CUST00510,2025-11-26 12:24:38,2025-12-08 12:24:38,12,337.34,PayPal
ORD0001555,CUST00510,2026-01-05 03:00:49,2026-01-09 03:00:49,4,752.36,PayPal
ORD0001556,CUST00510,2025-08-05 08:12:11,2025-08-08 08:12:11,3,457.03,PayPal
ORD0001557,CUST00510,2025-07-30 00:15:58,2025-08-09 00:15:58,10,607.02,Apple Pay
ORD0001558,CUST00510,2025-09-15 16:54:33,2025-09-19 16:54:33,4,216.64,Credit Card
ORD0001559,CUST00511,2025-08-21 15:12:43,2025-08-24 15:12:43,3,150.84,Apple Pay
ORD0001560,CUST00512,2025-06-15 20:48:45,2025-06-21 20:48:45,6,940.77,Gift Card
ORD0001561,CUST00512,2024-04-29 19:50:17,2024-05-02 19:50:17,3,729.73,Apple Pay
ORD0001562,CUST00512,2025-07-26 10:55:09,2025-07-31 10:55:09,5,30.33,Financing
ORD0001563,CUST00512,2026-04-01 01:49:04,2026-04-07 01:49:04,6,1191.7,Credit Card
ORD0001564,CUST00512,2025-09-02 09:17:39,2025-09-07 09:17:39,5,414.2,Gift Card
ORD0001565,CUST00513,2026-01-13 16:42:04,2026-01-17 16:42:04,4,738.45,PayPal
ORD0001566,CUST00513,2025-09-30 01:40:16,2025-10-06 01:40:16,6,528.7,Gift Card
ORD0001567,CUST00514,2024-11-03 04:01:06,2024-11-05 04:01:06,2,742.88,Apple Pay
ORD0001568,CUST00515,2024-05-01 22:09:28,2024-05-08 22:09:28,7,418.97,Gift Card
ORD0001569,CUST00515,2024-08-27 13:37:50,2024-09-01 13:37:50,5,85.98,Apple Pay
ORD0001570,CUST00515,2024-11-07 16:33:38,2024-11-13 16:33:38,6,910.32,Financing
ORD0001571,CUST00515,2025-10-07 05:41:09,2025-10-12 05:41:09,5,189.31,Apple Pay
ORD0001572,CUST00515,2025-11-22 14:46:29,2025-11-28 14:46:29,6,1233.0,PayPal
ORD0001573,CUST00516,2024-12-05 10:19:24,2024-12-07 10:19:24,2,716.48,PayPal
ORD0001574,CUST00517,2026-03-26 05:08:09,2026-04-02 05:08:09,7,743.09,PayPal
ORD0001575,CUST00517,2024-12-29 09:13:19,2025-01-05 09:13:19,7,1469.33,PayPal
ORD0001576,CUST00517,2025-01-07 01:58:56,2025-01-13 01:58:56,6,247.84,Gift Card
ORD0001577,CUST00518,2024-04-14 04:15:05,2024-04-17 04:15:05,3,363.76,PayPal
ORD0001578,CUST00519,2024-08-28 08:04:33,2024-09-02 08:04:33,5,491.07,Financing
ORD0001579,CUST00519,2026-02-14 01:50:51,2026-02-24 01:50:51,10,137.44,Gift Card
ORD0001580,CUST00519,2024-07-29 16:49:57,2024-08-05 16:49:57,7,122.03,Gift Card
ORD0001581,CUST00519,2025-06-23 07:25:18,2025-07-01 07:25:18,8,68.29,Apple Pay
ORD0001582,CUST00519,2025-09-02 00:13:24,2025-09-06 00:13:24,4,128.54,PayPal
ORD0001583,CUST00520,2025-02-14 17:35:35,2025-02-20 17:35:35,6,686.18,Gift Card
ORD0001584,CUST00520,2024-06-02 11:35:51,2024-06-08 11:35:51,6,272.3,Financing
ORD0001585,CUST00520,2024-07-28 15:09:59,2024-08-01 15:09:59,4,372.51,Gift Card
ORD0001586,CUST00521,2025-11-05 23:05:44,2025-11-10 23:05:44,5,365.0,Financing
ORD0001587,CUST00521,2025-08-14 05:36:47,2025-08-19 05:36:47,5,152.7,Apple Pay
ORD0001588,CUST00521,2024-05-03 05:55:16,2024-05-10 05:55:16,7,594.33,Financing
ORD0001589,CUST00522,2024-06-19 16:55:06,2024-06-27 16:55:06,8,1150.53,Credit Card
ORD0001590,CUST00522,2025-11-09 22:57:45,2025-11-14 22:57:45,5,347.24,Gift Card
ORD0001591,CUST00522,2025-05-26 11:20:43,2025-06-02 11:20:43,7,235.68,Financing
ORD0001592,CUST00522,2024-09-23 12:47:56,2024-09-29 12:47:56,6,2288.61,Gift Card
ORD0001593,CUST00523,2025-01-26 15:12:12,2025-01-31 15:12:12,5,151.08,Apple Pay
ORD0001594,CUST00523,2025-03-01 12:40:34,2025-03-07 12:40:34,6,524.11,Credit Card
ORD0001595,CUST00523,2025-03-27 19:00:06,2025-04-03 19:00:06,7,83.19,Gift Card
ORD0001596,CUST00523,2024-12-30 05:11:35,2025-01-05 05:11:35,6,156.54,Credit Card
ORD0001597,CUST00523,2024-08-09 16:45:10,2024-08-16 16:45:10,7,352.3,Financing
ORD0001598,CUST00523,2025-01-21 20:43:15,2025-01-25 20:43:15,4,276.9,Financing
ORD0001599,CUST00524,2024-12-07 11:46:22,2024-12-09 11:46:22,2,582.77,Financing
ORD0001600,CUST00524,2025-10-21 21:57:18,2025-10-26 21:57:18,5,69.51,Gift Card
ORD0001601,CUST00525,2024-12-17 09:22:00,2024-12-24 09:22:00,7,56.11,Financing
ORD0001602,CUST00525,2025-12-03 19:41:48,2025-12-09 19:41:48,6,817.09,Gift Card
ORD0001603,CUST00525,2025-06-24 07:08:31,2025-06-30 07:08:31,6,476.66,Gift Card
ORD0001604,CUST00525,2025-07-16 12:50:53,2025-07-23 12:50:53,7,192.75,Apple Pay
ORD0001605,CUST00525,2024-06-14 10:08:43,2024-06-18 10:08:43,4,202.17,Gift Card
ORD0001606,CUST00525,2026-02-24 13:07:23,2026-03-03 13:07:23,7,234.32,Apple Pay
ORD0001607,CUST00525,2024-05-20 07:07:51,2024-05-27 07:07:51,7,297.13,PayPal
ORD0001608,CUST00526,2024-08-08 06:39:03,2024-08-12 06:39:03,4,1893.84,Financing
ORD0001609,CUST00526,2024-08-09 16:45:52,2024-08-16 16:45:52,7,782.65,PayPal
ORD0001610,CUST00527,2025-11-16 10:08:07,2025-11-21 10:08:07,5,369.63,Apple Pay
ORD0001611,CUST00527,2025-08-02 07:46:11,2025-08-09 07:46:11,7,210.79,Apple Pay
ORD0001612,CUST00527,2024-05-18 02:04:17,2024-05-23 02:04:17,5,310.11,Gift Card
ORD0001613,CUST00527,2025-09-14 22:07:07,2025-09-18 22:07:07,4,232.21,Credit Card
ORD0001614,CUST00528,2024-06-11 19:13:16,2024-06-15 19:13:16,4,438.98,Financing
ORD0001615,CUST00528,2024-11-06 18:47:45,2024-11-13 18:47:45,7,694.43,Gift Card
ORD0001616,CUST00528,2025-03-19 14:39:21,2025-03-24 14:39:21,5,497.63,Financing
ORD0001617,CUST00528,2025-09-05 13:51:46,2025-09-11 13:51:46,6,130.68,Gift Card
ORD0001618,CUST00528,2025-03-04 18:38:22,2025-03-06 18:38:22,2,299.41,PayPal
ORD0001619,CUST00529,2025-04-21 15:49:18,2025-04-26 15:49:18,5,855.63,Apple Pay
ORD0001620,CUST00530,2025-07-24 23:08:54,2025-07-29 23:08:54,5,444.28,Gift Card
ORD0001621,CUST00530,2025-03-18 18:43:56,2025-03-24 18:43:56,6,1665.49,Financing
ORD0001622,CUST00530,2025-02-25 03:22:33,2025-03-09 03:22:33,12,621.15,Apple Pay
ORD0001623,CUST00530,2024-11-07 14:37:49,2024-11-11 14:37:49,4,141.98,Gift Card
ORD0001624,CUST00531,2024-09-23 20:55:41,2024-09-28 20:55:41,5,1496.32,Financing
ORD0001625,CUST00531,2025-11-16 19:35:29,2025-11-20 19:35:29,4,221.06,Financing
ORD0001626,CUST00532,2025-05-12 09:15:31,2025-05-18 09:15:31,6,405.27,Financing
ORD0001627,CUST00532,2024-07-06 20:08:36,2024-07-13 20:08:36,7,479.43,Financing
ORD0001628,CUST00532,2025-01-02 12:55:11,2025-01-08 12:55:11,6,298.69,PayPal
ORD0001629,CUST00532,2025-03-09 08:36:08,2025-03-14 08:36:08,5,366.09,Financing
ORD0001630,CUST00533,2024-07-04 13:33:59,2024-07-12 13:33:59,8,215.31,Apple Pay
ORD0001631,CUST00533,2024-11-15 10:31:41,2024-11-17 10:31:41,2,227.0,Credit Card
ORD0001632,CUST00534,2025-09-18 05:19:45,2025-09-26 05:19:45,8,528.3,Gift Card
ORD0001633,CUST00534,2025-09-18 10:19:54,2025-09-24 10:19:54,6,418.69,Financing
ORD0001634,CUST00534,2025-07-14 03:15:18,2025-07-20 03:15:18,6,291.73,Financing
ORD0001635,CUST00535,2025-04-22 09:55:24,2025-04-27 09:55:24,5,219.0,Gift Card
ORD0001636,CUST00536,2025-05-23 17:11:42,2025-05-30 17:11:42,7,558.22,PayPal
ORD0001637,CUST00536,2025-09-09 14:41:01,2025-09-16 14:41:01,7,276.16,Gift Card
ORD0001638,CUST00536,2024-12-04 23:47:08,2024-12-10 23:47:08,6,1160.55,Credit Card
ORD0001639,CUST00537,2024-05-14 17:04:20,2024-05-17 17:04:20,3,66.6,Gift Card
ORD0001640,CUST00537,2024-09-27 17:11:34,2024-10-03 17:11:34,6,918.68,PayPal
ORD0001641,CUST00538,2025-02-10 10:40:30,2025-02-16 10:40:30,6,548.62,Apple Pay
ORD0001642,CUST00538,2025-07-18 22:39:30,2025-07-28 22:39:30,10,1445.22,PayPal
ORD0001643,CUST00538,2024-05-21 23:38:28,2024-05-24 23:38:28,3,134.12,Financing
ORD0001644,CUST00538,2024-04-15 09:43:44,2024-04-20 09:43:44,5,95.62,Gift Card
ORD0001645,CUST00539,2024-09-15 05:09:16,2024-09-19 05:09:16,4,114.9,PayPal
ORD0001646,CUST00539,2024-11-29 13:17:43,2024-12-02 13:17:43,3,608.7,Gift Card
ORD0001647,CUST00540,2024-09-20 12:07:05,2024-09-22 12:07:05,2,995.38,Financing
ORD0001648,CUST00541,2025-11-26 10:51:48,2025-12-03 10:51:48,7,283.98,PayPal
ORD0001649,CUST00541,2024-07-25 00:40:24,2024-07-30 00:40:24,5,1014.25,Financing
ORD0001650,CUST00541,2025-11-23 23:25:22,2025-11-30 23:25:22,7,636.05,Apple Pay
ORD0001651,CUST00541,2024-10-24 21:39:36,2024-10-30 21:39:36,6,437.48,Credit Card
ORD0001652,CUST00542,2024-11-20 06:07:01,2024-11-26 06:07:01,6,335.74,Apple Pay
ORD0001653,CUST00542,2024-12-20 07:04:31,2024-12-25 07:04:31,5,1085.4,Financing
ORD0001654,CUST00542,2024-07-11 15:06:06,2024-07-17 15:06:06,6,99.99,Gift Card
ORD0001655,CUST00543,2024-04-15 10:31:38,2024-04-21 10:31:38,6,91.4,Apple Pay
ORD0001656,CUST00543,2025-04-30 18:21:57,2025-05-04 18:21:57,4,1481.74,PayPal
ORD0001657,CUST00544,2025-11-10 15:47:02,2025-11-14 15:47:02,4,881.72,Gift Card
ORD0001658,CUST00544,2025-03-09 22:25:21,2025-03-13 22:25:21,4,476.77,Apple Pay
ORD0001659,CUST00545,2024-08-23 21:37:11,2024-08-29 21:37:11,6,271.27,Financing
ORD0001660,CUST00546,2024-07-18 18:37:38,2024-07-30 18:37:38,12,753.65,Gift Card
ORD0001661,CUST00546,2025-01-29 18:00:42,2025-02-02 18:00:42,4,681.32,Credit Card
ORD0001662,CUST00546,2025-05-28 02:29:09,2025-06-01 02:29:09,4,338.19,Gift Card
ORD0001663,CUST00547,2025-10-07 23:48:52,2025-10-12 23:48:52,5,599.23,Gift Card
ORD0001664,CUST00548,2024-10-05 04:00:21,2024-10-09 04:00:21,4,502.86,Financing
ORD0001665,CUST00548,2025-05-02 23:59:50,2025-05-06 23:59:50,4,515.61,Apple Pay
ORD0001666,CUST00548,2025-06-17 09:47:36,2025-06-25 09:47:36,8,265.26,Apple Pay
ORD0001667,CUST00548,2026-01-16 17:16:46,2026-01-20 17:16:46,4,159.74,Gift Card
ORD0001668,CUST00548,2025-09-10 07:45:06,2025-09-16 07:45:06,6,219.75,Credit Card
ORD0001669,CUST00549,2025-12-26 15:05:31,2025-12-28 15:05:31,2,1348.92,Apple Pay
ORD0001670,CUST00549,2025-01-09 12:35:09,2025-01-17 12:35:09,8,727.73,PayPal
ORD0001671,CUST00549,2024-06-04 10:00:57,2024-06-10 10:00:57,6,326.51,Financing
ORD0001672,CUST00549,2025-02-11 20:22:28,2025-02-17 20:22:28,6,288.45,Gift Card
ORD0001673,CUST00549,2026-02-07 18:53:00,2026-02-11 18:53:00,4,93.09,Credit Card
ORD0001674,CUST00549,2025-11-06 19:05:03,2025-11-11 19:05:03,5,74.71,PayPal
ORD0001675,CUST00549,2024-05-12 07:00:09,2024-05-16 07:00:09,4,1453.34,Financing
ORD0001676,CUST00549,2025-03-14 06:09:14,2025-03-21 06:09:14,7,237.32,Credit Card
ORD0001677,CUST00550,2024-04-23 23:47:56,2024-04-26 23:47:56,3,295.28,Financing
ORD0001678,CUST00550,2025-04-01 12:52:18,2025-04-07 12:52:18,6,103.67,Apple Pay
ORD0001679,CUST00550,2026-03-25 22:08:37,2026-03-30 22:08:37,5,543.93,Apple Pay
ORD0001680,CUST00550,2024-06-08 21:53:44,2024-06-16 21:53:44,8,262.72,Gift Card
ORD0001681,CUST00550,2026-02-08 01:19:36,2026-02-13 01:19:36,5,147.45,Credit Card
ORD0001682,CUST00551,2024-12-08 14:18:16,2024-12-12 14:18:16,4,498.96,Gift Card
ORD0001683,CUST00552,2025-06-30 15:21:36,2025-07-05 15:21:36,5,236.84,Credit Card
ORD0001684,CUST00552,2025-03-08 20:52:13,2025-03-11 20:52:13,3,1237.67,Financing
ORD0001685,CUST00552,2025-06-28 19:22:34,2025-07-03 19:22:34,5,401.74,Gift Card
ORD0001686,CUST00553,2025-02-17 13:25:13,2025-02-23 13:25:13,6,958.56,Financing
ORD0001687,CUST00554,2025-10-12 12:27:02,2025-10-17 12:27:02,5,279.56,Gift Card
ORD0001688,CUST00554,2025-08-19 15:32:13,2025-08-31 15:32:13,12,57.59,Gift Card
ORD0001689,CUST00554,2025-02-27 20:48:40,2025-03-01 20:48:40,2,98.58,Gift Card
ORD0001690,CUST00554,2024-11-20 07:23:09,2024-11-23 07:23:09,3,523.25,Financing
ORD0001691,CUST00554,2024-07-07 21:25:07,2024-07-13 21:25:07,6,282.86,Credit Card
ORD0001692,CUST00555,2025-02-18 00:46:51,2025-02-25 00:46:51,7,252.61,Gift Card
ORD0001693,CUST00556,2024-04-25 15:13:32,2024-05-01 15:13:32,6,422.39,PayPal
ORD0001694,CUST00556,2024-12-17 16:32:56,2024-12-22 16:32:56,5,525.97,Credit Card
ORD0001695,CUST00557,2024-08-20 22:22:46,2024-08-23 22:22:46,3,273.26,PayPal
ORD0001696,CUST00558,2025-12-22 20:09:32,2025-12-26 20:09:32,4,785.12,PayPal
ORD0001697,CUST00558,2025-08-02 13:07:17,2025-08-07 13:07:17,5,368.44,PayPal
ORD0001698,CUST00558,2025-04-01 19:15:33,2025-04-06 19:15:33,5,854.28,Credit Card
ORD0001699,CUST00558,2026-01-15 16:31:06,2026-01-20 16:31:06,5,196.93,Gift Card
ORD0001700,CUST00559,2025-09-27 01:41:39,2025-10-03 01:41:39,6,115.97,Financing
ORD0001701,CUST00559,2026-03-24 20:10:56,2026-03-30 20:10:56,6,488.23,Gift Card
ORD0001702,CUST00560,2025-01-15 11:51:16,2025-01-27 11:51:16,12,109.22,Credit Card
ORD0001703,CUST00560,2024-06-16 21:17:29,2024-06-18 21:17:29,2,436.62,Gift Card
ORD0001704,CUST00560,2025-03-14 15:19:44,2025-03-21 15:19:44,7,217.85,Apple Pay
ORD0001705,CUST00561,2026-01-25 08:45:39,2026-01-30 08:45:39,5,29.07,Apple Pay
ORD0001706,CUST00561,2024-06-30 15:51:47,2024-07-04 15:51:47,4,149.44,Financing
ORD0001707,CUST00561,2024-10-15 10:10:45,2024-10-18 10:10:45,3,1451.97,Credit Card
ORD0001708,CUST00561,2025-03-13 20:01:49,2025-03-16 20:01:49,3,319.97,Credit Card
ORD0001709,CUST00562,2025-07-10 19:47:16,2025-07-16 19:47:16,6,422.7,PayPal
ORD0001710,CUST00563,2025-02-14 11:21:25,2025-02-16 11:21:25,2,321.9,Financing
ORD0001711,CUST00563,2025-05-21 09:48:04,2025-05-25 09:48:04,4,242.13,Financing
ORD0001712,CUST00563,2024-06-09 12:31:09,2024-06-16 12:31:09,7,1815.29,Apple Pay
ORD0001713,CUST00564,2025-02-10 20:03:26,2025-02-15 20:03:26,5,678.37,Credit Card
ORD0001714,CUST00564,2026-02-14 14:10:57,2026-02-21 14:10:57,7,356.92,Apple Pay
ORD0001715,CUST00565,2024-12-06 10:22:06,2024-12-11 10:22:06,5,436.17,Apple Pay
ORD0001716,CUST00565,2025-11-09 17:14:27,2025-11-15 17:14:27,6,564.06,PayPal
ORD0001717,CUST00565,2024-12-29 03:25:03,2025-01-05 03:25:03,7,1269.25,Apple Pay
ORD0001718,CUST00565,2024-09-28 12:50:02,2024-10-02 12:50:02,4,404.21,Financing
ORD0001719,CUST00565,2024-12-24 03:16:49,2024-12-26 03:16:49,2,239.52,Credit Card
ORD0001720,CUST00566,2025-12-05 14:14:28,2025-12-10 14:14:28,5,71.29,Financing
ORD0001721,CUST00567,2024-08-18 00:39:08,2024-08-25 00:39:08,7,825.25,Apple Pay
ORD0001722,CUST00567,2024-06-07 18:14:46,2024-06-13 18:14:46,6,73.21,Gift Card
ORD0001723,CUST00567,2025-05-10 22:31:46,2025-05-15 22:31:46,5,103.61,Credit Card
ORD0001724,CUST00567,2025-08-14 06:35:41,2025-08-21 06:35:41,7,354.45,PayPal
ORD0001725,CUST00568,2024-07-07 00:02:31,2024-07-09 00:02:31,2,99.53,Apple Pay
ORD0001726,CUST00568,2025-05-26 13:37:19,2025-05-29 13:37:19,3,276.23,Gift Card
ORD0001727,CUST00568,2025-05-10 12:37:36,2025-05-16 12:37:36,6,137.92,Credit Card
ORD0001728,CUST00569,2024-09-07 01:03:30,2024-09-14 01:03:30,7,466.06,Apple Pay
ORD0001729,CUST00569,2026-03-14 02:03:18,2026-03-21 02:03:18,7,190.24,Apple Pay
ORD0001730,CUST00569,2025-12-03 08:22:27,2025-12-07 08:22:27,4,174.96,PayPal
ORD0001731,CUST00569,2025-01-05 19:15:30,2025-01-10 19:15:30,5,329.22,Financing
ORD0001732,CUST00569,2025-01-07 03:24:17,2025-01-13 03:24:17,6,431.88,Financing
ORD0001733,CUST00570,2025-10-26 09:45:38,2025-10-29 09:45:38,3,1147.63,Apple Pay
ORD0001734,CUST00570,2026-01-05 12:44:23,2026-01-13 12:44:23,8,616.25,PayPal
ORD0001735,CUST00571,2025-08-23 18:21:37,2025-08-31 18:21:37,8,23.52,Apple Pay
ORD0001736,CUST00571,2026-01-02 11:49:20,2026-01-07 11:49:20,5,579.82,Credit Card
ORD0001737,CUST00571,2024-08-02 03:34:10,2024-08-09 03:34:10,7,478.15,Apple Pay
ORD0001738,CUST00571,2024-10-09 22:48:07,2024-10-13 22:48:07,4,103.26,Credit Card
ORD0001739,CUST00572,2024-06-28 06:50:48,2024-07-01 06:50:48,3,289.68,Apple Pay
ORD0001740,CUST00572,2024-08-01 04:20:58,2024-08-05 04:20:58,4,112.85,Gift Card
ORD0001741,CUST00572,2024-10-25 06:01:29,2024-11-02 06:01:29,8,550.27,PayPal
ORD0001742,CUST00573,2024-09-09 15:50:39,2024-09-15 15:50:39,6,422.66,Apple Pay
ORD0001743,CUST00573,2024-08-22 04:41:15,2024-08-26 04:41:15,4,209.76,Gift Card
ORD0001744,CUST00574,2025-07-21 07:57:44,2025-07-24 07:57:44,3,190.37,Financing
ORD0001745,CUST00574,2024-08-06 04:07:50,2024-08-10 04:07:50,4,282.34,Gift Card
ORD0001746,CUST00574,2025-11-20 21:52:17,2025-11-25 21:52:17,5,1792.49,Gift Card
ORD0001747,CUST00574,2025-11-20 02:03:26,2025-11-24 02:03:26,4,67.02,Gift Card
ORD0001748,CUST00574,2025-08-31 14:00:18,2025-09-07 14:00:18,7,76.68,Financing
ORD0001749,CUST00574,2024-06-06 23:07:05,2024-06-09 23:07:05,3,573.85,Gift Card
ORD0001750,CUST00575,2024-08-25 00:40:28,2024-09-01 00:40:28,7,129.16,Apple Pay
ORD0001751,CUST00575,2025-11-30 17:21:50,2025-12-02 17:21:50,2,240.71,PayPal
ORD0001752,CUST00575,2025-08-10 04:14:41,2025-08-13 04:14:41,3,365.0,Gift Card
ORD0001753,CUST00576,2025-04-28 05:26:25,2025-05-03 05:26:25,5,186.87,PayPal
ORD0001754,CUST00576,2025-04-04 19:08:36,2025-04-07 19:08:36,3,611.11,Apple Pay
ORD0001755,CUST00577,2025-11-16 10:19:15,2025-11-22 10:19:15,6,178.72,Apple Pay
ORD0001756,CUST00577,2025-06-21 07:13:20,2025-06-28 07:13:20,7,143.77,Credit Card
ORD0001757,CUST00577,2025-11-20 15:34:05,2025-11-25 15:34:05,5,55.21,Apple Pay
ORD0001758,CUST00577,2025-07-03 12:29:58,2025-07-08 12:29:58,5,505.9,PayPal
ORD0001759,CUST00578,2025-03-24 02:37:54,2025-03-31 02:37:54,7,296.6,Financing
ORD0001760,CUST00578,2025-09-20 11:40:46,2025-09-22 11:40:46,2,103.71,Financing
ORD0001761,CUST00579,2026-03-28 05:54:55,2026-03-31 05:54:55,3,1251.32,Apple Pay
ORD0001762,CUST00579,2026-02-23 13:00:02,2026-02-28 13:00:02,5,947.48,PayPal
ORD0001763,CUST00579,2025-06-21 21:19:15,2025-06-29 21:19:15,8,1193.25,Financing
ORD0001764,CUST00579,2025-08-21 20:40:04,2025-08-27 20:40:04,6,1816.38,PayPal
ORD0001765,CUST00579,2025-08-15 21:15:01,2025-08-20 21:15:01,5,613.22,Credit Card
ORD0001766,CUST00579,2025-08-07 12:21:40,2025-08-14 12:21:40,7,631.68,Credit Card
ORD0001767,CUST00580,2024-12-16 11:28:10,2024-12-22 11:28:10,6,750.96,Gift Card
ORD0001768,CUST00580,2026-02-09 17:09:38,2026-02-11 17:09:38,2,222.32,Apple Pay
ORD0001769,CUST00580,2025-08-09 14:36:40,2025-08-15 14:36:40,6,1776.85,Credit Card
ORD0001770,CUST00580,2024-12-10 23:41:15,2024-12-14 23:41:15,4,106.64,Financing
ORD0001771,CUST00580,2024-08-04 16:28:52,2024-08-10 16:28:52,6,741.09,Apple Pay
ORD0001772,CUST00580,2025-03-17 00:12:16,2025-03-20 00:12:16,3,139.48,Credit Card
ORD0001773,CUST00580,2024-06-01 11:22:46,2024-06-07 11:22:46,6,296.62,Gift Card
ORD0001774,CUST00581,2025-04-08 15:45:14,2025-04-12 15:45:14,4,2580.56,Gift Card
