sku_id,embedding_vector,last_updated
SKU00260,"0.775802,0.978524,0.472449,0.511811,1.500000,-0.059491,-0.084592,0.287603,0.003542,0.071827,0.175706,0.151001,0.031365,-0.076599,-0.062299,0.088713,0.096041,-0.014644,0.156060,0.056699,0.025190,-0.108640,0.040878,0.078448,-0.141560,-0.129136,-0.006021,0.246371,0.135173,-0.075023,0.102736,0.011174,0.196362,0.001082,-0.016058,-0.028201,-0.048071,0.074258,-0.003804,0.093281,-0.012854,0.086329,0.070492,-0.036766,0.024423,-0.127355,0.054661,-0.062797,-0.038390,-0.128386",2026-03-25 21:57:15.990785
SKU00261,"0.455826,0.996238,0.622556,0.489440,1.500000,-0.048984,0.027705,0.017121,-0.055537,-0.041762,0.023639,0.001007,-0.023456,-0.025724,0.025944,-0.073501,0.090510,-0.001291,0.112012,-0.153276,-0.130868,-0.012987,-0.022494,-0.083387,0.106647,-0.002828,-0.020991,-0.083160,-0.050719,0.059123,0.024912,0.117862,0.133550,0.042105,-0.029001,-0.173552,0.149531,0.053759,0.033340,0.033851,0.116651,-0.114662,-0.121328,0.065948,-0.019649,0.096541,-0.024229,0.155222,0.021972,0.035044",2026-03-16 21:57:15.990838
SKU00262,"0.842588,0.677121,0.713688,0.358795,1.500000,-0.017804,0.131330,0.026920,-0.064908,-0.114846,0.038859,0.192534,0.010432,0.070379,0.072528,0.025900,0.018639,-0.028832,-0.086891,-0.002548,-0.026078,0.029840,0.151301,-0.020080,-0.016444,0.029383,0.132241,0.066635,0.166998,0.049311,-0.072031,0.078495,-0.028988,0.071962,0.002444,-0.153031,-0.067947,-0.083949,-0.027468,0.001625,0.017987,0.039363,0.021622,-0.046572,0.076340,0.129369,0.214990,-0.071622,0.067298,-0.040555",2026-03-31 21:57:15.990886
SKU00263,"0.431526,0.628400,0.671102,0.430690,1.500000,0.163531,-0.152561,-0.087909,0.084774,0.009914,-0.094637,0.058830,-0.003190,-0.078540,-0.137410,-0.092445,-0.097872,-0.101637,-0.086146,-0.014485,0.080260,-0.017265,0.003029,-0.068843,-0.298043,-0.033451,0.003923,-0.125615,0.101617,0.040202,-0.128500,-0.012482,-0.000781,-0.052063,-0.014151,0.008463,0.019741,-0.161382,0.013097,-0.054844,0.108151,-0.001367,-0.132434,-0.023439,-0.021563,0.070156,0.056114,0.022241,-0.005323,-0.059998",2026-03-19 21:57:15.990936
SKU00264,"0.913763,0.747161,0.568337,0.547361,1.500000,-0.009043,-0.026694,0.134052,0.006753,-0.041830,-0.121995,0.045361,0.130954,0.115296,-0.005751,-0.004840,0.161075,-0.035944,0.041111,0.003060,-0.001932,-0.013677,0.056899,-0.114088,-0.035985,0.101349,-0.165345,0.109634,-0.014317,0.110128,-0.084335,0.020732,0.049010,0.026396,-0.056293,-0.017077,0.025458,0.045022,0.080373,0.038918,-0.139499,0.010439,0.204364,-0.101907,0.116309,-0.053722,-0.172990,-0.114982,0.115911,0.106397",2026-04-03 21:57:15.990985
SKU00265,"0.848638,0.640091,0.777188,0.437172,1.500000,0.135036,0.011362,-0.047032,-0.108336,0.090429,-0.013982,0.071837,0.188430,0.095869,0.275179,0.068492,-0.158443,-0.016926,0.131279,0.081404,-0.035777,0.002146,-0.054431,-0.040627,-0.045029,0.041235,-0.028272,0.043678,0.002294,-0.054919,-0.071447,0.030030,-0.152807,-0.066057,-0.120220,-0.045777,-0.095788,-0.020531,0.089676,0.038327,0.116635,-0.161239,-0.038150,0.138748,-0.025086,0.034306,0.060060,-0.110712,-0.120950,-0.003778",2026-04-05 21:57:15.991033
SKU00266,"0.595595,0.682605,0.884910,0.473848,1.500000,0.133506,-0.007929,-0.179693,-0.026905,-0.033176,-0.126261,0.199285,-0.006601,-0.120537,-0.095091,0.155681,-0.076296,0.074462,-0.017347,0.010556,0.093652,0.024011,0.037067,-0.015238,0.004854,0.147634,0.027557,-0.077619,-0.099699,0.141234,0.035809,-0.162977,-0.037161,-0.037885,-0.190274,-0.107656,-0.016534,-0.083538,-0.011029,-0.039440,-0.064546,0.092418,0.021743,0.018819,-0.051549,-0.024671,-0.116179,0.043860,0.054039,0.050216",2026-03-25 21:57:15.991079
SKU00267,"0.949917,0.675246,0.410582,0.387078,1.500000,0.069297,0.038751,-0.015318,0.005032,0.004080,0.026840,0.044511,0.127791,-0.023946,0.198662,0.040596,0.066208,-0.001002,-0.127697,-0.059936,0.010355,-0.111311,-0.097114,-0.072496,-0.008372,-0.177559,-0.308556,0.085649,0.032514,-0.065315,-0.006418,-0.049016,-0.137872,0.012749,-0.000282,-0.134064,-0.052243,-0.024301,0.178806,0.010628,-0.166439,-0.203957,-0.004901,0.046503,0.081861,-0.207839,-0.004890,0.087619,-0.167826,-0.186771",2026-04-04 21:57:15.991125
SKU00268,"0.582458,0.761101,0.437980,0.428510,1.500000,-0.006736,-0.104820,0.121964,0.095522,0.130873,-0.053743,-0.138941,0.001294,0.040182,0.138925,-0.272062,0.014490,0.017922,0.004446,-0.025704,0.049800,0.095570,0.032675,-0.024479,-0.038591,0.010621,-0.034252,-0.074175,0.023476,0.063904,0.031566,0.114734,-0.062935,0.066083,-0.086388,-0.033059,-0.136397,0.125942,-0.064664,-0.079287,-0.077883,0.074641,0.091461,-0.064632,0.022776,0.041852,0.059867,-0.026391,0.034246,-0.000474",2026-03-21 21:57:15.991172
SKU00269,"0.659720,0.803158,0.805103,0.528721,1.500000,-0.349315,0.117192,0.135023,-0.087109,0.164046,0.048095,-0.067487,-0.008695,0.075394,-0.112624,-0.102819,0.025552,-0.269110,0.247277,-0.092047,-0.069478,0.136128,0.064907,0.047652,0.018264,0.046156,-0.078171,-0.029803,0.068296,-0.053676,-0.042398,-0.018721,0.004138,0.150670,-0.065648,-0.039469,-0.084351,-0.221618,0.008520,-0.009056,0.199228,-0.049167,0.073677,-0.123351,-0.014771,-0.178102,0.085182,-0.065626,-0.002429,0.121192",2026-04-08 21:57:15.991232
SKU00270,"0.679835,0.703621,0.433963,0.550269,1.500000,0.074486,-0.120242,-0.063627,-0.084409,0.004708,0.064653,0.064225,-0.044029,0.103722,-0.234598,0.022292,-0.001978,0.142815,0.067862,0.065820,0.204496,0.019453,0.152181,0.011247,0.055107,-0.068440,0.000118,-0.021508,0.020279,-0.143659,-0.092975,0.084438,0.098336,-0.051438,-0.063084,0.173779,0.083792,-0.007319,-0.083606,0.007272,0.015821,0.093362,-0.117086,-0.029915,-0.017645,0.019906,0.199133,0.013824,-0.050008,0.095661",2026-03-18 21:57:15.991282
SKU00271,"0.737461,0.954694,0.735332,0.548886,1.500000,0.461822,-0.016352,-0.078121,0.081461,0.164755,0.016435,-0.186253,0.234369,-0.059172,-0.136117,0.082545,0.110600,0.012714,-0.004181,-0.108945,0.137571,0.022066,-0.039221,-0.079864,0.221874,-0.043481,0.015680,0.119460,0.080724,0.056604,0.120616,0.093605,-0.033928,-0.059459,-0.002836,-0.048638,-0.080717,-0.059794,-0.012574,0.046223,0.057873,-0.012812,0.042926,0.002150,0.126620,-0.095657,-0.135999,0.069916,0.165531,0.003683",2026-03-16 21:57:15.991331
SKU00272,"0.733329,0.697536,0.548938,0.532208,1.500000,-0.053895,-0.125899,0.058855,0.030469,0.053240,-0.024379,0.205543,0.013802,0.036272,-0.012423,0.077071,-0.067235,-0.132778,0.220038,0.150701,0.079429,0.038252,-0.089149,-0.064738,-0.072650,-0.179323,0.210546,-0.049918,-0.042291,0.031836,-0.108639,-0.063230,-0.097727,0.201025,-0.022334,-0.007199,0.089056,-0.082783,0.058581,0.033780,-0.196551,-0.142313,0.040682,-0.005335,-0.006036,0.001659,0.009753,-0.063962,0.154272,-0.281185",2026-04-02 21:57:15.991378
SKU00273,"0.775937,0.826226,0.438743,0.558657,1.500000,-0.069152,0.057821,0.053153,0.006830,-0.057661,0.105571,0.017691,0.272303,0.226514,0.102879,0.046901,0.048112,0.199554,0.073550,-0.096035,0.024930,-0.065352,-0.021352,0.055735,0.141899,0.068932,-0.006581,-0.005015,0.027984,-0.098084,-0.038133,0.050028,0.027180,0.120888,-0.121891,0.029542,-0.001099,0.089119,0.050773,0.001108,-0.018850,0.081154,-0.132421,-0.080579,-0.044321,0.020599,0.085644,0.023519,-0.022068,-0.321513",2026-03-31 21:57:15.991432
SKU00274,"0.720769,0.572433,0.600668,0.470502,1.500000,-0.378673,0.057178,-0.051576,-0.234804,0.111005,-0.070652,-0.019069,-0.062824,-0.036077,-0.063276,0.139961,0.103627,0.012871,0.065387,-0.085369,0.017586,-0.004654,-0.004451,0.139301,-0.066616,0.061635,0.099624,-0.183819,-0.092043,0.151920,-0.182647,0.105370,0.044678,0.177530,-0.145392,-0.063091,-0.247858,0.067891,-0.149494,-0.113908,-0.045114,-0.078912,-0.154144,0.147289,-0.087209,0.019362,0.096032,0.065231,0.119485,0.142555",2026-04-07 21:57:15.991487
SKU00275,"0.770298,0.922625,0.548255,0.544441,1.500000,0.051144,0.036380,0.026163,-0.048303,0.015688,-0.167439,0.046884,-0.071780,0.031048,-0.120494,-0.022829,0.138896,-0.110267,0.030041,-0.118902,-0.136483,0.021634,0.045875,0.166974,-0.010497,0.203711,-0.057712,-0.151782,0.079119,0.105017,0.017619,0.023386,0.054820,-0.064156,0.073731,-0.135335,-0.083307,0.150994,-0.083144,0.060509,0.009864,0.021877,0.020428,-0.007062,-0.055690,-0.047544,0.045207,-0.104286,0.173664,0.081694",2026-03-24 21:57:15.991537
SKU00276,"0.737614,0.675838,0.415895,0.402892,1.500000,0.080587,-0.107909,0.049206,-0.045758,0.000245,-0.068323,-0.005026,0.013371,-0.051283,0.028474,-0.023385,-0.012812,0.171027,-0.173242,-0.073876,-0.212043,0.067233,-0.038194,0.121148,0.013739,-0.017493,0.119114,-0.094897,0.213302,0.037165,-0.054805,0.004838,0.037333,0.007637,0.135518,-0.094165,-0.039114,-0.005612,0.027151,0.071877,0.180361,-0.110130,0.025710,0.069804,-0.086645,0.078634,-0.016980,-0.169012,0.039937,-0.059087",2026-04-06 21:57:15.991585
SKU00277,"0.790534,0.939026,0.779466,0.558766,1.500000,-0.069065,-0.002685,-0.016673,0.036065,-0.037786,0.040686,-0.136978,-0.052204,0.075233,-0.056153,-0.039779,-0.075938,-0.089040,-0.063051,0.015819,0.200943,0.012432,0.070765,0.060838,-0.100924,-0.065663,-0.043444,0.127541,-0.131265,-0.201280,-0.243602,0.029502,-0.097449,-0.152207,0.081454,-0.008831,0.057524,-0.226479,0.187870,0.028432,0.156830,0.025862,-0.000961,-0.028958,-0.053809,0.099607,-0.090322,-0.010803,0.061546,0.076986",2026-04-01 21:57:15.991634
SKU00278,"0.734943,0.780873,0.787275,0.478949,1.500000,-0.017913,0.140853,-0.090218,-0.265276,0.047956,-0.036497,-0.064507,-0.019583,-0.110956,-0.006120,-0.107036,0.141704,0.077229,0.086256,0.052558,-0.127850,0.116044,0.032873,0.024868,0.130314,0.060640,-0.025902,0.059858,-0.088840,-0.016904,-0.135793,0.087783,-0.149022,0.072014,0.148077,0.125304,-0.033612,0.010280,-0.074077,-0.264041,0.088483,0.086943,-0.158771,-0.010431,0.093660,-0.133404,0.042241,-0.001180,-0.066299,-0.067960",2026-04-04 21:57:15.991683
SKU00279,"0.745157,0.619995,0.606708,0.509926,1.500000,0.003173,0.239096,-0.135522,-0.001397,0.001018,-0.126095,-0.038834,-0.072616,0.066473,0.159353,-0.109105,0.218419,-0.185819,0.216887,-0.037099,-0.079755,-0.039075,0.118281,-0.239611,-0.034648,0.186660,-0.126567,-0.146183,-0.027988,-0.157143,-0.020462,-0.113795,-0.002132,-0.048497,0.103199,0.122061,0.009554,-0.106285,-0.023362,-0.112913,0.127006,-0.002120,0.014842,-0.002104,0.201415,-0.140787,-0.131403,0.035162,0.017818,-0.005964",2026-04-05 21:57:15.991732
SKU00280,"0.540115,0.734443,0.589606,0.465900,1.500000,-0.253927,0.057992,-0.045781,-0.008663,0.018221,0.055273,-0.013092,0.027887,-0.131472,-0.151700,0.031823,-0.035830,0.006465,0.014457,0.114490,-0.111266,0.008123,0.007903,-0.191682,-0.086349,0.158487,0.155837,-0.097555,0.264005,-0.183720,0.047407,-0.061076,0.011169,-0.107928,0.005110,-0.162060,-0.005166,0.140724,-0.037632,-0.035723,0.144512,0.161124,-0.016936,-0.056541,-0.002418,-0.128210,0.153712,0.053588,0.079420,0.104637",2026-03-15 21:57:15.991781
SKU00281,"0.894512,0.827930,0.483811,0.497597,1.500000,-0.476409,-0.108332,0.109822,-0.056088,-0.013734,-0.071237,-0.014047,-0.025334,-0.059622,-0.081832,0.061165,-0.147960,0.064915,-0.070089,0.276957,0.043587,-0.141875,-0.067189,0.039886,0.023182,-0.223002,-0.079089,-0.084773,-0.051487,0.000577,0.043035,0.074021,-0.046989,-0.038266,-0.161299,-0.011685,-0.049090,-0.044789,-0.177376,-0.053282,0.223958,-0.035295,0.128489,-0.066753,0.016466,-0.141049,-0.127855,-0.060755,-0.019095,-0.045105",2026-03-20 21:57:15.991833
SKU00282,"0.851919,0.942880,0.587527,0.524101,1.500000,0.440291,0.039270,0.090978,-0.012157,0.022005,-0.005287,-0.115710,-0.107766,0.053028,0.041749,0.117840,-0.069564,-0.115914,-0.094645,0.131603,-0.036859,-0.058979,-0.052447,0.048341,-0.096559,0.115737,-0.040019,-0.039516,-0.060778,0.281702,-0.076125,0.000066,-0.034907,0.052278,-0.089873,-0.137401,0.184441,0.090095,0.097780,-0.000826,0.072391,-0.014082,0.168805,-0.141621,-0.023504,0.054934,-0.062990,-0.153263,-0.010541,0.096382",2026-03-16 21:57:15.991883
SKU00283,"0.372646,0.785532,0.787414,0.437198,1.500000,0.097963,0.040654,0.086750,-0.044544,0.045023,-0.076861,-0.001668,0.026892,-0.146147,-0.092610,0.031655,-0.100606,0.152226,0.125197,0.156214,0.180706,-0.054776,0.049615,-0.018298,-0.007095,-0.135655,-0.102146,-0.013910,0.046581,-0.172914,0.009225,-0.040821,-0.069656,0.136435,0.195766,0.026955,-0.017749,0.046344,0.032223,-0.051631,0.085238,0.201059,0.074418,0.074422,-0.001648,0.019584,-0.081498,-0.030522,-0.013890,0.031787",2026-04-01 21:57:15.991932
SKU00284,"0.501486,0.704239,0.669100,0.409534,1.500000,0.034781,-0.045062,-0.019699,-0.040337,-0.048563,-0.132207,-0.109549,-0.062689,-0.059531,-0.005796,0.071249,0.028986,-0.006552,-0.172586,-0.063040,-0.012835,-0.041856,-0.177222,-0.026831,-0.000223,0.032552,-0.036662,-0.162979,-0.145925,0.086350,0.227196,-0.125473,-0.025276,-0.005153,0.077372,-0.020653,0.052276,0.157250,0.027945,-0.109703,0.005509,0.003971,0.016078,0.126187,0.203891,0.000873,-0.056105,0.016542,-0.152909,-0.033396",2026-03-17 21:57:15.991982
SKU00285,"0.865298,0.692787,0.460569,0.392533,1.500000,0.093321,0.165348,-0.232195,0.061970,0.102696,0.210009,0.055192,0.071021,0.091704,0.083501,-0.057392,0.147914,-0.214328,-0.015534,0.013239,0.035544,-0.012174,0.220086,0.102255,-0.096517,0.155216,0.076974,0.011646,-0.114742,0.248491,0.042896,-0.171204,-0.286789,0.117299,-0.206433,-0.053598,-0.266639,-0.019027,0.120839,-0.129832,0.161879,-0.061030,0.239719,0.055028,0.009761,-0.001155,0.071275,-0.136016,0.016988,-0.110782",2026-03-26 21:57:15.992033
SKU00286,"0.587900,0.625909,0.769414,0.385947,1.500000,0.022024,0.030261,0.163647,0.068813,-0.007911,0.105520,-0.149552,-0.056691,-0.071130,0.068183,0.108446,0.079112,0.002849,0.051533,-0.171016,-0.173144,-0.130576,0.048084,-0.067345,0.012884,-0.071458,-0.068766,0.120726,-0.084739,0.006873,0.134587,0.088214,-0.031566,0.001672,-0.037379,0.107952,-0.022533,-0.004819,0.014367,-0.095874,0.024999,-0.036327,0.135590,-0.132423,-0.091470,0.003565,0.091739,-0.070416,-0.011758,-0.063860",2026-04-03 21:57:15.992082
SKU00287,"0.746439,0.675607,0.495944,0.477068,1.500000,-0.162276,-0.113279,-0.044919,-0.045200,-0.032496,-0.052841,-0.052992,-0.006787,0.077640,-0.008267,-0.080409,0.096994,0.131337,0.127088,-0.037293,0.064900,-0.003184,0.027850,0.129981,-0.226619,-0.099672,-0.087316,-0.212725,-0.062874,-0.185949,0.203228,-0.049836,0.050382,-0.039071,-0.102634,-0.134612,0.090336,0.091869,-0.056279,-0.150653,-0.058352,-0.048888,-0.102185,0.019116,-0.008461,-0.064781,0.001373,0.035895,0.046953,-0.078506",2026-03-23 21:57:15.992132
SKU00288,"0.719052,0.797854,0.555456,0.562726,1.500000,0.006901,-0.058631,-0.017782,-0.150104,-0.124522,0.002817,0.089661,0.087092,-0.096784,-0.071596,0.060816,0.059582,-0.075939,-0.065367,-0.150240,0.109689,-0.157210,-0.041095,-0.064543,-0.174068,-0.126580,-0.095809,-0.119968,-0.062960,-0.116767,-0.031336,0.286136,-0.031946,-0.044518,-0.052960,0.087090,0.048722,-0.118878,-0.056614,0.052681,0.135981,-0.013481,0.007463,-0.075556,0.054938,-0.101335,-0.007643,-0.085711,-0.005579,0.135839",2026-04-05 21:57:15.992183
SKU00289,"0.367689,0.462270,0.715211,0.478030,1.500000,-0.021792,-0.071144,-0.088162,-0.042133,0.135872,-0.125133,0.118419,-0.012306,0.113196,0.081266,-0.050692,-0.001853,0.012553,-0.018055,0.086244,0.042887,0.078123,-0.088829,0.020604,-0.109930,0.064839,-0.137988,-0.145655,0.016403,0.140673,0.143051,-0.095139,0.032235,-0.006135,-0.114225,0.201194,0.153435,0.058704,-0.126258,-0.074518,0.128368,0.084915,-0.159134,0.036947,0.123122,-0.100773,0.009667,-0.079144,-0.098961,-0.083120",2026-03-19 21:57:15.992233
SKU00290,"0.896507,0.778340,0.573289,0.476422,1.500000,0.168906,-0.120148,-0.003743,-0.201753,-0.045256,0.003177,0.333153,0.050678,-0.199278,-0.178664,0.067590,-0.056575,0.118867,0.017971,0.141207,0.195240,0.084352,-0.027413,0.023170,-0.018249,0.175303,-0.212725,0.056910,-0.003010,0.046684,0.065567,0.047728,-0.043099,0.068415,0.094401,-0.203034,-0.079104,-0.007881,-0.047345,-0.098683,-0.049081,0.020603,0.154261,0.079314,0.107210,0.075718,0.016351,0.001000,-0.051919,0.037033",2026-04-04 21:57:15.992289
SKU00291,"0.738514,0.672389,0.798630,0.460036,1.500000,0.172079,0.022408,-0.103646,-0.017256,-0.071650,-0.104466,0.048397,0.189694,-0.014826,0.012861,-0.313246,0.024139,0.039086,0.063566,-0.086206,-0.082314,0.068990,0.073268,-0.036068,0.000354,-0.112829,0.047935,-0.121253,-0.077724,-0.067683,-0.019499,-0.154540,-0.000970,-0.058242,0.065923,-0.004006,0.029838,-0.011447,-0.077299,0.112832,0.090582,0.180030,0.136369,-0.050785,-0.197146,-0.021492,0.093680,-0.061755,-0.093890,0.101822",2026-03-23 21:57:15.992336
SKU00292,"0.863572,0.606547,0.447385,0.526605,1.500000,-0.034890,0.059438,-0.122331,0.070361,0.028007,-0.017333,-0.066305,0.115801,-0.008998,0.072709,0.083271,-0.017875,0.154762,0.039965,-0.062351,0.024856,-0.018834,-0.052100,-0.107178,-0.202283,-0.011943,0.065057,0.191813,0.052376,0.342849,0.155483,0.008135,0.003008,0.008473,-0.007033,-0.066046,-0.206442,0.204392,-0.085928,0.089325,-0.062619,0.065276,-0.007462,-0.149198,-0.003268,0.206982,0.040493,0.235542,-0.018727,0.112729",2026-04-03 21:57:15.992383
SKU00293,"0.807769,0.717090,0.487178,0.497887,1.500000,0.224605,0.019106,0.098143,-0.069852,0.010604,0.001512,-0.115237,0.000872,-0.152627,-0.080433,0.120723,-0.060939,0.139005,-0.021352,0.062417,-0.197202,-0.124586,-0.215041,0.017903,0.053351,-0.015714,-0.071017,0.008343,-0.077604,-0.153501,0.172734,-0.051150,0.000793,0.080369,0.043323,-0.027207,-0.072335,-0.020749,0.090596,-0.016406,0.031428,-0.042399,-0.038993,-0.039589,-0.031268,-0.037469,0.035595,-0.033968,0.041922,0.116982",2026-04-01 21:57:15.992462
SKU00294,"0.476238,0.669415,0.586652,0.484976,1.500000,-0.523605,0.072948,-0.095509,0.031294,0.054757,-0.141537,-0.008805,0.022857,-0.061754,0.023054,-0.102491,-0.097214,-0.092429,-0.253984,-0.011522,0.070632,0.021429,-0.056453,-0.004259,0.066883,0.049399,-0.033143,-0.077106,-0.079526,-0.049468,-0.158683,0.120510,0.004088,0.279350,0.074343,0.132477,-0.116584,0.112569,0.033308,-0.126355,-0.037939,0.060406,-0.145087,0.136718,0.009030,0.095393,0.048508,-0.172938,0.196848,0.159814",2026-03-23 21:57:15.992527
SKU00295,"0.830504,0.849303,0.733153,0.600702,1.500000,-0.544374,0.057004,-0.075414,0.089109,-0.068180,-0.072108,-0.017594,-0.116845,0.115970,0.025369,0.104380,0.165193,-0.022928,-0.069668,-0.077372,-0.082239,-0.002605,0.161455,0.080581,0.116544,0.034395,-0.053642,0.004115,0.004952,0.030790,-0.162788,-0.105300,0.144584,-0.100761,-0.049801,0.108657,-0.111629,0.061509,0.156346,-0.049828,-0.003830,-0.095887,0.008672,0.029819,-0.156250,-0.020166,-0.118609,-0.000569,0.047901,-0.008848",2026-03-28 21:57:15.992577
SKU00296,"0.699929,0.755027,0.706536,0.578564,1.500000,0.076542,-0.102270,0.009977,0.216278,0.003351,-0.026206,-0.017938,-0.098408,0.052210,0.071093,-0.061930,0.222242,-0.107359,0.051838,0.058318,-0.041484,0.017125,0.077103,0.114403,-0.197467,-0.089524,0.117751,-0.051679,0.008416,0.162155,0.065002,-0.002254,-0.010804,0.087126,-0.017478,-0.051262,0.036046,-0.253966,0.012523,0.077402,0.023882,0.098171,0.019111,-0.062614,0.093110,-0.135771,0.073703,-0.118986,-0.007348,-0.011185",2026-03-20 21:57:15.992643
SKU00297,"0.707504,0.729276,0.891132,0.468315,1.500000,0.018976,0.020992,-0.225695,-0.170870,-0.008882,-0.238623,0.021980,-0.100078,0.205427,-0.106642,0.078898,0.044981,0.140345,0.022906,0.051569,-0.003056,0.012010,-0.128040,0.099957,-0.111644,-0.082047,0.106376,0.185675,-0.104177,0.006047,0.083368,0.183380,0.019857,-0.040725,0.165058,0.014877,-0.058348,-0.040639,0.062182,0.015035,0.000592,0.078007,0.117448,0.010647,0.215399,-0.048828,0.060157,0.115295,0.131610,0.051450",2026-03-26 21:57:15.992693
SKU00298,"0.665893,0.414461,0.560711,0.383449,1.500000,0.133964,-0.002176,0.039248,-0.071659,0.199947,-0.056208,-0.174295,-0.068026,0.055518,0.046993,0.088610,0.054153,-0.011450,0.093102,-0.182856,0.141203,-0.008714,-0.069716,-0.143317,0.074868,-0.217194,0.114304,-0.034992,0.091664,0.237966,-0.034418,0.036080,-0.005414,0.122774,-0.003276,-0.086541,-0.105870,0.022510,-0.081718,-0.137402,-0.061162,-0.063300,0.083464,-0.055903,-0.029438,0.039322,0.063113,0.001915,-0.093320,-0.052473",2026-03-30 21:57:15.992744
SKU00299,"0.911506,0.753980,0.523047,0.564435,1.500000,0.076489,-0.122477,-0.021884,-0.129474,0.193991,0.053914,-0.071616,0.006293,-0.132581,0.189919,0.003787,-0.162368,-0.060041,0.036413,0.072038,0.117496,-0.074492,0.179787,0.190969,0.082771,0.008492,0.048715,0.185665,0.171585,-0.163453,0.022221,-0.113578,-0.130719,0.007465,0.111116,-0.014570,0.093563,-0.019772,-0.157247,0.109241,0.074282,-0.076813,0.093837,0.185140,0.035701,-0.092727,0.060484,-0.071392,-0.003478,0.056622",2026-03-12 21:57:15.992793
SKU00300,"0.402411,0.720570,0.500435,0.504407,1.500000,-0.029013,0.029228,-0.051663,-0.130079,0.124232,-0.082390,0.005882,-0.053252,0.036233,-0.103371,0.004122,0.011145,0.101036,0.164172,-0.001368,-0.082951,0.030893,0.010583,0.071972,0.010555,-0.082694,-0.098250,-0.015869,-0.024508,0.055537,0.122095,0.079443,0.059214,0.099012,-0.097359,-0.008745,-0.094319,-0.014393,-0.040413,-0.072828,-0.172576,-0.224788,-0.127516,-0.040049,0.059873,-0.090698,-0.104234,0.026634,0.080842,0.195079",2026-04-01 21:57:15.992841
SKU00301,"0.620156,0.773583,0.441459,0.440354,1.500000,0.144469,-0.132875,0.192442,-0.036233,0.034875,-0.065556,-0.017714,0.155667,0.163999,-0.103483,-0.132903,0.096711,0.059681,-0.040156,-0.020810,0.117317,-0.162863,0.030793,-0.131074,-0.071324,0.062580,0.078976,0.083976,-0.118899,-0.020621,-0.149549,0.179376,0.038841,0.048877,0.065738,0.115571,-0.041101,-0.029612,-0.012969,0.024395,0.053253,-0.006614,-0.008504,0.055977,-0.072345,-0.084752,-0.072381,-0.181861,-0.000847,0.145469",2026-04-03 21:57:15.992894
