sku_id,date,avg_rating,return_rate,sentiment_score,delivery_score,quality_score,Value_score
SKU00258,2024-07-14,4.85,0.145,0.851,0.85,0.817,0.871
SKU00258,2024-07-21,5.0,0.156,0.926,0.888,0.855,0.908
SKU00258,2024-07-28,4.97,0.152,0.899,0.874,0.841,0.895
SKU00258,2024-08-04,5.0,0.155,0.921,0.885,0.852,0.906
SKU00258,2024-08-11,4.88,0.146,0.863,0.856,0.824,0.877
SKU00258,2024-08-18,5.0,0.158,0.938,0.893,0.861,0.914
SKU00258,2024-08-25,4.8,0.142,0.832,0.84,0.808,0.861
SKU00258,2024-09-01,5.0,0.158,0.94,0.894,0.862,0.915
SKU00258,2024-09-08,4.88,0.147,0.864,0.856,0.824,0.877
SKU00258,2024-09-15,4.97,0.152,0.898,0.873,0.841,0.894
SKU00258,2024-09-22,5.0,0.161,0.957,0.903,0.87,0.924
SKU00258,2024-09-29,4.69,0.135,0.786,0.818,0.785,0.838
SKU00258,2024-10-06,5.0,0.169,1.0,0.928,0.896,0.949
SKU00258,2024-10-13,5.0,0.168,1.0,0.925,0.892,0.946
SKU00258,2024-10-20,4.87,0.146,0.861,0.855,0.822,0.876
SKU00258,2024-10-27,4.84,0.144,0.845,0.847,0.814,0.868
SKU00258,2024-11-03,5.0,0.156,0.928,0.888,0.856,0.909
SKU00258,2024-11-10,4.82,0.143,0.84,0.844,0.812,0.865
SKU00258,2024-11-17,5.0,0.159,0.946,0.898,0.865,0.918
SKU00258,2024-11-24,4.92,0.149,0.878,0.863,0.831,0.884
SKU00258,2024-12-01,4.77,0.14,0.819,0.834,0.801,0.855
SKU00258,2024-12-08,5.0,0.157,0.934,0.891,0.859,0.912
SKU00258,2024-12-15,4.81,0.142,0.836,0.842,0.81,0.863
SKU00258,2024-12-22,4.88,0.146,0.863,0.856,0.823,0.877
SKU00258,2024-12-29,5.0,0.157,0.933,0.891,0.858,0.912
SKU00258,2025-01-05,5.0,0.157,0.934,0.892,0.859,0.912
SKU00258,2025-01-12,4.9,0.148,0.87,0.86,0.827,0.88
SKU00259,2024-01-07,4.61,0.325,0.779,0.868,0.48,0.858
SKU00259,2024-01-14,4.68,0.335,0.807,0.882,0.494,0.872
SKU00259,2024-01-21,4.87,0.36,0.884,0.92,0.532,0.911
SKU00259,2024-01-28,4.5,0.311,0.736,0.846,0.459,0.837
SKU00259,2024-02-04,4.83,0.355,0.87,0.913,0.526,0.904
SKU00259,2024-02-11,4.76,0.346,0.84,0.898,0.511,0.889
SKU00259,2024-02-18,4.83,0.355,0.867,0.912,0.524,0.902
SKU00259,2024-02-25,4.57,0.32,0.765,0.86,0.473,0.851
SKU00259,2024-03-03,4.75,0.345,0.839,0.898,0.51,0.888
SKU00259,2024-03-10,4.75,0.344,0.836,0.896,0.509,0.887
SKU00259,2024-03-17,4.58,0.321,0.767,0.862,0.474,0.852
SKU00259,2024-03-24,4.7,0.338,0.819,0.888,0.5,0.878
SKU00259,2024-03-31,4.51,0.312,0.74,0.848,0.46,0.839
SKU00259,2024-04-07,4.67,0.333,0.803,0.88,0.492,0.87
SKU00259,2024-04-14,4.88,0.362,0.891,0.924,0.536,0.914
SKU00259,2024-04-21,4.92,0.367,0.904,0.93,0.543,0.921
SKU00259,2024-04-28,4.67,0.334,0.805,0.88,0.493,0.871
SKU00259,2024-05-05,4.58,0.322,0.77,0.863,0.475,0.854
SKU00259,2024-05-12,4.66,0.332,0.8,0.878,0.491,0.869
SKU00259,2024-05-19,4.57,0.321,0.766,0.861,0.473,0.852
SKU00259,2024-05-26,4.69,0.337,0.815,0.886,0.498,0.876
SKU00259,2024-06-02,4.81,0.353,0.863,0.91,0.522,0.9
SKU00259,2024-06-09,4.7,0.338,0.818,0.887,0.499,0.878
SKU00259,2024-06-16,4.53,0.315,0.749,0.853,0.465,0.843
SKU00259,2024-06-23,4.96,0.372,0.921,0.939,0.551,0.929
SKU00259,2024-06-30,4.59,0.323,0.772,0.864,0.477,0.855
SKU00259,2024-07-07,4.62,0.327,0.784,0.87,0.483,0.861
SKU00259,2024-07-14,4.62,0.326,0.783,0.87,0.482,0.86
SKU00259,2024-07-21,4.93,0.368,0.909,0.933,0.545,0.923
SKU00259,2024-07-28,4.6,0.325,0.778,0.867,0.479,0.858
SKU00259,2024-08-04,4.85,0.358,0.879,0.918,0.53,0.908
SKU00259,2024-08-11,4.43,0.302,0.71,0.833,0.446,0.824
SKU00259,2024-08-18,4.5,0.311,0.736,0.846,0.458,0.837
SKU00259,2024-08-25,4.69,0.336,0.813,0.885,0.497,0.875
SKU00259,2024-09-01,4.53,0.315,0.75,0.853,0.465,0.844
SKU00259,2024-09-08,4.87,0.361,0.887,0.922,0.534,0.912
SKU00259,2024-09-15,4.68,0.335,0.808,0.882,0.495,0.873
SKU00259,2024-09-22,4.71,0.339,0.82,0.888,0.501,0.879
SKU00259,2024-09-29,4.59,0.323,0.774,0.865,0.478,0.856
SKU00259,2024-10-06,4.96,0.372,0.92,0.938,0.551,0.929
SKU00259,2024-10-13,4.83,0.355,0.868,0.912,0.525,0.903
SKU00259,2024-10-20,4.82,0.354,0.865,0.911,0.523,0.901
SKU00259,2024-10-27,4.51,0.313,0.741,0.849,0.461,0.84
SKU00259,2024-11-03,4.76,0.346,0.841,0.899,0.511,0.889
SKU00259,2024-11-10,4.5,0.311,0.737,0.846,0.459,0.837
SKU00259,2024-11-17,4.71,0.339,0.82,0.888,0.501,0.879
SKU00259,2024-11-24,4.47,0.308,0.727,0.842,0.454,0.832
SKU00259,2024-12-01,4.9,0.364,0.895,0.926,0.538,0.916
SKU00259,2024-12-08,4.6,0.325,0.778,0.867,0.479,0.858
SKU00259,2024-12-15,4.73,0.342,0.83,0.893,0.506,0.884
SKU00259,2024-12-22,4.66,0.333,0.802,0.879,0.492,0.87
SKU00259,2024-12-29,4.78,0.349,0.85,0.903,0.515,0.894
SKU00259,2025-01-05,4.62,0.327,0.785,0.871,0.483,0.861
SKU00259,2025-01-12,4.48,0.309,0.73,0.843,0.456,0.834
SKU00260,2024-01-07,4.96,0.269,0.926,0.873,0.718,0.827
SKU00260,2024-01-14,4.82,0.253,0.867,0.843,0.689,0.797
SKU00260,2024-01-21,4.94,0.266,0.914,0.867,0.712,0.821
SKU00260,2024-01-28,4.78,0.249,0.853,0.836,0.682,0.79
SKU00260,2024-02-04,5.0,0.278,0.96,0.89,0.735,0.844
SKU00260,2024-02-11,5.0,0.282,0.975,0.898,0.743,0.852
SKU00260,2024-02-18,4.86,0.258,0.886,0.853,0.698,0.807
SKU00260,2024-02-25,5.0,0.272,0.939,0.88,0.725,0.834
SKU00260,2024-03-03,5.0,0.287,0.993,0.906,0.752,0.86
SKU00260,2024-03-10,4.52,0.221,0.749,0.784,0.63,0.738
SKU00260,2024-03-17,5.0,0.277,0.955,0.887,0.733,0.841
SKU00260,2024-03-24,4.63,0.233,0.793,0.806,0.652,0.76
SKU00260,2024-03-31,5.0,0.277,0.954,0.887,0.732,0.841
SKU00260,2024-04-07,5.0,0.274,0.944,0.882,0.727,0.836
SKU00260,2024-04-14,5.0,0.274,0.945,0.882,0.728,0.836
SKU00260,2024-04-21,4.89,0.26,0.894,0.857,0.702,0.811
SKU00260,2024-04-28,4.94,0.266,0.916,0.868,0.713,0.822
SKU00260,2024-05-05,5.0,0.29,1.0,0.912,0.757,0.866
SKU00260,2024-05-12,5.0,0.299,1.0,0.928,0.773,0.882
SKU00260,2024-05-19,4.86,0.257,0.883,0.852,0.697,0.805
SKU00260,2024-05-26,5.0,0.286,0.989,0.905,0.75,0.859
SKU00260,2024-06-02,4.96,0.269,0.925,0.872,0.718,0.826
SKU00260,2024-06-09,5.0,0.274,0.946,0.883,0.728,0.837
SKU00260,2024-06-16,5.0,0.301,1.0,0.933,0.778,0.887
SKU00260,2024-06-23,5.0,0.28,0.967,0.893,0.738,0.847
SKU00260,2024-06-30,5.0,0.279,0.965,0.892,0.738,0.846
SKU00260,2024-07-07,5.0,0.285,0.986,0.903,0.748,0.857
SKU00260,2024-07-14,5.0,0.28,0.968,0.894,0.739,0.848
SKU00260,2024-07-21,5.0,0.273,0.941,0.881,0.726,0.835
SKU00260,2024-07-28,5.0,0.276,0.953,0.886,0.732,0.84
SKU00260,2024-08-04,4.77,0.248,0.849,0.834,0.68,0.788
SKU00260,2024-08-11,5.0,0.272,0.938,0.879,0.724,0.833
SKU00260,2024-08-18,4.96,0.268,0.924,0.872,0.717,0.826
SKU00260,2024-08-25,5.0,0.307,1.0,0.942,0.788,0.896
SKU00260,2024-09-01,4.98,0.27,0.932,0.876,0.721,0.83
SKU00260,2024-09-08,5.0,0.285,0.984,0.902,0.747,0.856
SKU00260,2024-09-15,4.88,0.26,0.894,0.857,0.702,0.811
SKU00260,2024-09-22,4.73,0.243,0.833,0.826,0.672,0.78
SKU00260,2024-09-29,5.0,0.294,1.0,0.919,0.765,0.873
SKU00260,2024-10-06,5.0,0.272,0.938,0.879,0.724,0.833
SKU00260,2024-10-13,5.0,0.285,0.984,0.902,0.747,0.856
SKU00260,2024-10-20,5.0,0.31,1.0,0.948,0.793,0.902
SKU00260,2024-10-27,4.85,0.256,0.879,0.849,0.695,0.803
SKU00260,2024-11-03,5.0,0.276,0.953,0.886,0.732,0.84
SKU00260,2024-11-10,4.89,0.261,0.898,0.859,0.704,0.813
SKU00260,2024-11-17,4.98,0.271,0.934,0.877,0.722,0.831
SKU00260,2024-11-24,5.0,0.277,0.955,0.887,0.733,0.841
SKU00260,2024-12-01,5.0,0.278,0.96,0.89,0.735,0.844
SKU00260,2024-12-08,5.0,0.277,0.956,0.888,0.733,0.842
SKU00260,2024-12-15,5.0,0.281,0.97,0.895,0.74,0.849
SKU00260,2024-12-22,5.0,0.282,0.973,0.896,0.741,0.85
SKU00260,2024-12-29,4.83,0.254,0.873,0.846,0.692,0.8
SKU00260,2025-01-05,5.0,0.282,0.975,0.897,0.743,0.851
SKU00260,2025-01-12,4.88,0.259,0.891,0.855,0.701,0.809
SKU00261,2024-01-07,5.0,0.0,1.0,0.927,0.661,0.915
SKU00261,2024-01-14,5.0,0.0,1.0,0.933,0.667,0.92
SKU00261,2024-01-21,4.83,0.0,0.89,0.846,0.58,0.833
SKU00261,2024-01-28,5.0,0.0,0.992,0.897,0.631,0.885
SKU00261,2024-02-04,4.98,0.0,0.949,0.875,0.609,0.863
SKU00261,2024-02-11,5.0,0.0,0.976,0.889,0.623,0.876
SKU00261,2024-02-18,4.73,0.0,0.848,0.825,0.559,0.813
SKU00261,2024-02-25,4.72,0.0,0.845,0.823,0.557,0.811
SKU00261,2024-03-03,4.9,0.0,0.918,0.86,0.594,0.847
SKU00261,2024-03-10,4.95,0.0,0.94,0.871,0.605,0.858
SKU00261,2024-03-17,5.0,0.0,1.0,0.901,0.635,0.889
SKU00261,2024-03-24,4.71,0.0,0.84,0.821,0.555,0.809
SKU00261,2024-03-31,4.89,0.0,0.913,0.857,0.591,0.845
SKU00261,2024-04-07,4.71,0.0,0.843,0.822,0.556,0.81
SKU00261,2024-04-14,5.0,0.0,0.997,0.9,0.634,0.887
SKU00261,2024-04-21,4.78,0.0,0.871,0.836,0.57,0.824
SKU00261,2024-04-28,5.0,0.0,0.991,0.896,0.63,0.884
SKU00261,2024-05-05,5.0,0.0,1.0,0.909,0.643,0.896
SKU00261,2024-05-12,4.7,0.0,0.838,0.82,0.554,0.807
SKU00261,2024-05-19,4.77,0.0,0.865,0.833,0.567,0.821
SKU00261,2024-05-26,4.84,0.0,0.895,0.849,0.583,0.836
SKU00261,2024-06-02,4.82,0.0,0.884,0.843,0.577,0.831
SKU00261,2024-06-09,5.0,0.0,0.958,0.88,0.614,0.867
SKU00261,2024-06-16,4.94,0.0,0.932,0.867,0.601,0.855
SKU00261,2024-06-23,4.95,0.0,0.939,0.87,0.604,0.858
SKU00261,2024-06-30,4.83,0.0,0.891,0.846,0.58,0.834
SKU00261,2024-07-07,4.88,0.0,0.911,0.857,0.59,0.844
SKU00261,2024-07-14,4.85,0.0,0.897,0.849,0.583,0.837
SKU00261,2024-07-21,5.0,0.0,0.956,0.879,0.613,0.867
SKU00261,2024-07-28,4.95,0.0,0.938,0.87,0.604,0.858
SKU00261,2024-08-04,4.87,0.0,0.907,0.855,0.589,0.842
SKU00261,2024-08-11,4.92,0.0,0.925,0.864,0.598,0.851
SKU00261,2024-08-18,4.86,0.0,0.902,0.852,0.586,0.839
SKU00261,2024-08-25,4.93,0.0,0.93,0.866,0.6,0.853
SKU00261,2024-09-01,5.0,0.0,0.978,0.89,0.624,0.877
SKU00261,2024-09-08,5.0,0.0,0.974,0.888,0.622,0.875
SKU00261,2024-09-15,4.94,0.0,0.936,0.869,0.603,0.856
SKU00261,2024-09-22,4.79,0.0,0.873,0.838,0.571,0.825
SKU00261,2024-09-29,4.91,0.0,0.923,0.863,0.597,0.85
SKU00261,2024-10-06,4.84,0.0,0.893,0.848,0.581,0.835
SKU00261,2024-10-13,4.96,0.0,0.944,0.873,0.607,0.86
SKU00261,2024-10-20,5.0,0.0,1.0,0.921,0.655,0.909
SKU00261,2024-10-27,5.0,0.0,1.0,0.904,0.638,0.891
SKU00261,2024-11-03,4.83,0.0,0.89,0.846,0.58,0.834
SKU00261,2024-11-10,4.81,0.0,0.883,0.842,0.576,0.83
SKU00261,2024-11-17,5.0,0.0,0.985,0.893,0.627,0.881
SKU00261,2024-11-24,4.62,0.0,0.807,0.804,0.538,0.792
SKU00261,2024-12-01,5.0,0.0,0.978,0.89,0.624,0.877
SKU00261,2024-12-08,5.0,0.0,0.966,0.884,0.618,0.871
SKU00261,2024-12-15,5.0,0.0,1.0,0.907,0.641,0.895
SKU00261,2024-12-22,4.83,0.0,0.891,0.846,0.58,0.834
SKU00261,2024-12-29,5.0,0.0,0.997,0.9,0.634,0.887
SKU00261,2025-01-05,4.64,0.0,0.813,0.808,0.542,0.795
SKU00261,2025-01-12,5.0,0.0,1.0,0.902,0.636,0.89
SKU00262,2024-01-07,4.6,0.126,0.803,0.851,0.742,0.887
SKU00262,2024-01-14,4.59,0.125,0.796,0.847,0.738,0.884
SKU00262,2024-01-21,4.6,0.125,0.801,0.85,0.741,0.886
SKU00262,2024-01-28,4.84,0.138,0.898,0.898,0.789,0.934
SKU00262,2024-02-04,4.85,0.138,0.901,0.899,0.79,0.936
SKU00262,2024-02-11,4.62,0.126,0.808,0.853,0.744,0.89
SKU00262,2024-02-18,4.91,0.142,0.927,0.913,0.803,0.949
SKU00262,2024-02-25,4.69,0.13,0.837,0.868,0.759,0.904
SKU00262,2024-03-03,4.57,0.124,0.791,0.845,0.736,0.881
SKU00262,2024-03-10,4.56,0.123,0.785,0.841,0.732,0.878
SKU00262,2024-03-17,4.6,0.125,0.802,0.85,0.741,0.887
SKU00262,2024-03-24,4.94,0.144,0.939,0.918,0.809,0.955
SKU00262,2024-03-31,4.62,0.126,0.809,0.853,0.744,0.89
SKU00262,2024-04-07,4.51,0.121,0.766,0.832,0.723,0.869
SKU00262,2024-04-14,4.63,0.127,0.815,0.857,0.747,0.893
SKU00262,2024-04-21,4.53,0.122,0.774,0.836,0.727,0.872
SKU00262,2024-04-28,4.72,0.132,0.851,0.875,0.766,0.911
SKU00262,2024-05-05,4.94,0.144,0.939,0.919,0.809,0.955
SKU00262,2024-05-12,4.79,0.136,0.88,0.889,0.78,0.926
SKU00262,2024-05-19,4.66,0.129,0.826,0.862,0.753,0.899
SKU00262,2024-05-26,4.55,0.123,0.783,0.841,0.731,0.877
SKU00262,2024-06-02,4.75,0.133,0.862,0.88,0.771,0.917
SKU00262,2024-06-09,4.63,0.127,0.816,0.857,0.748,0.893
SKU00262,2024-06-16,4.68,0.13,0.834,0.866,0.757,0.903
SKU00262,2024-06-23,4.52,0.121,0.769,0.833,0.724,0.87
SKU00262,2024-06-30,4.88,0.14,0.912,0.905,0.796,0.942
SKU00262,2024-07-07,4.55,0.123,0.782,0.84,0.731,0.877
SKU00262,2024-07-14,4.69,0.13,0.836,0.867,0.758,0.904
SKU00262,2024-07-21,4.86,0.139,0.904,0.901,0.792,0.938
SKU00262,2024-07-28,4.95,0.144,0.94,0.919,0.81,0.956
SKU00262,2024-08-04,5.0,0.148,0.969,0.934,0.824,0.97
SKU00262,2024-08-11,4.87,0.14,0.909,0.904,0.795,0.94
SKU00262,2024-08-18,4.79,0.136,0.88,0.889,0.78,0.926
SKU00262,2024-08-25,4.59,0.125,0.798,0.848,0.739,0.884
SKU00262,2024-09-01,4.68,0.13,0.834,0.866,0.757,0.902
SKU00262,2024-09-08,4.61,0.126,0.808,0.853,0.744,0.889
SKU00262,2024-09-15,4.77,0.135,0.871,0.885,0.776,0.921
SKU00262,2024-09-22,4.68,0.13,0.834,0.866,0.757,0.903
SKU00262,2024-09-29,4.98,0.146,0.954,0.926,0.817,0.963
SKU00262,2024-10-06,4.88,0.14,0.915,0.907,0.798,0.943
SKU00262,2024-10-13,4.72,0.131,0.848,0.873,0.764,0.91
SKU00262,2024-10-20,4.9,0.141,0.921,0.909,0.8,0.946
SKU00262,2024-10-27,4.67,0.129,0.83,0.864,0.755,0.901
SKU00262,2024-11-03,4.57,0.124,0.79,0.844,0.735,0.881
SKU00262,2024-11-10,4.81,0.137,0.887,0.893,0.784,0.929
SKU00262,2024-11-17,4.58,0.124,0.792,0.845,0.736,0.882
SKU00262,2024-11-24,5.0,0.148,0.973,0.935,0.826,0.972
SKU00262,2024-12-01,4.77,0.134,0.869,0.884,0.775,0.92
SKU00262,2024-12-08,4.92,0.143,0.932,0.915,0.806,0.952
SKU00262,2024-12-15,4.63,0.127,0.813,0.856,0.746,0.892
SKU00262,2024-12-22,4.66,0.129,0.826,0.862,0.753,0.899
SKU00262,2024-12-29,4.51,0.121,0.767,0.833,0.723,0.869
SKU00262,2025-01-05,4.98,0.145,0.952,0.925,0.816,0.962
SKU00262,2025-01-12,4.98,0.145,0.953,0.925,0.816,0.962
SKU00263,2024-01-07,3.97,0.159,0.437,0.858,0.521,0.735
SKU00263,2024-01-14,4.13,0.17,0.5,0.889,0.552,0.766
SKU00263,2024-01-21,4.3,0.181,0.569,0.924,0.587,0.801
SKU00263,2024-01-28,3.82,0.149,0.377,0.828,0.491,0.705
SKU00263,2024-02-04,4.23,0.177,0.54,0.91,0.572,0.786
SKU00263,2024-02-11,4.08,0.167,0.48,0.88,0.542,0.756
SKU00263,2024-02-18,4.28,0.18,0.559,0.919,0.582,0.796
SKU00263,2024-02-25,4.07,0.166,0.478,0.878,0.541,0.755
SKU00263,2024-03-03,4.33,0.183,0.581,0.93,0.592,0.807
SKU00263,2024-03-10,4.03,0.163,0.461,0.87,0.533,0.747
SKU00263,2024-03-17,4.19,0.174,0.526,0.902,0.565,0.779
SKU00263,2024-03-24,4.19,0.174,0.523,0.901,0.564,0.778
SKU00263,2024-03-31,4.17,0.173,0.516,0.898,0.56,0.774
SKU00263,2024-04-07,4.01,0.162,0.45,0.865,0.527,0.741
SKU00263,2024-04-14,3.98,0.16,0.441,0.86,0.522,0.737
SKU00263,2024-04-21,4.08,0.166,0.479,0.879,0.541,0.756
SKU00263,2024-04-28,4.15,0.171,0.508,0.894,0.556,0.77
SKU00263,2024-05-05,4.18,0.173,0.52,0.9,0.562,0.777
SKU00263,2024-05-12,4.17,0.172,0.514,0.896,0.559,0.773
SKU00263,2024-05-19,4.02,0.163,0.457,0.868,0.531,0.745
SKU00263,2024-05-26,3.99,0.16,0.442,0.861,0.523,0.737
SKU00263,2024-06-02,4.05,0.165,0.469,0.874,0.537,0.751
SKU00263,2024-06-09,3.88,0.153,0.401,0.84,0.503,0.717
SKU00263,2024-06-16,3.93,0.156,0.42,0.849,0.512,0.726
SKU00263,2024-06-23,4.29,0.18,0.563,0.921,0.584,0.798
SKU00263,2024-06-30,4.17,0.172,0.514,0.897,0.559,0.773
SKU00263,2024-07-07,4.14,0.171,0.506,0.892,0.555,0.769
SKU00263,2024-07-14,4.03,0.163,0.462,0.87,0.533,0.747
SKU00263,2024-07-21,4.32,0.182,0.574,0.927,0.589,0.804
SKU00263,2024-07-28,4.17,0.173,0.517,0.898,0.561,0.775
SKU00263,2024-08-04,4.24,0.177,0.545,0.912,0.575,0.789
SKU00263,2024-08-11,3.99,0.16,0.444,0.861,0.524,0.738
SKU00263,2024-08-18,4.26,0.179,0.553,0.916,0.579,0.793
SKU00263,2024-08-25,3.92,0.156,0.417,0.848,0.51,0.725
SKU00263,2024-09-01,4.24,0.177,0.542,0.91,0.573,0.787
SKU00263,2024-09-08,4.2,0.174,0.526,0.902,0.565,0.779
SKU00263,2024-09-15,4.19,0.174,0.523,0.901,0.564,0.778
SKU00263,2024-09-22,3.98,0.16,0.439,0.859,0.522,0.736
SKU00263,2024-09-29,4.09,0.167,0.485,0.882,0.545,0.759
SKU00263,2024-10-06,4.03,0.163,0.461,0.87,0.533,0.747
SKU00263,2024-10-13,4.08,0.166,0.479,0.879,0.542,0.756
SKU00263,2024-10-20,3.99,0.161,0.446,0.862,0.525,0.739
SKU00263,2024-10-27,4.03,0.163,0.458,0.869,0.531,0.745
SKU00263,2024-11-03,4.16,0.172,0.511,0.895,0.558,0.772
SKU00263,2024-11-10,3.64,0.137,0.305,0.792,0.455,0.669
SKU00263,2024-11-17,4.08,0.167,0.481,0.88,0.543,0.757
SKU00263,2024-11-24,4.04,0.164,0.464,0.871,0.534,0.748
SKU00263,2024-12-01,4.18,0.173,0.519,0.899,0.562,0.776
SKU00263,2024-12-08,4.12,0.169,0.494,0.887,0.549,0.763
SKU00263,2024-12-15,4.07,0.166,0.475,0.877,0.54,0.754
SKU00263,2024-12-22,4.14,0.171,0.506,0.892,0.555,0.769
SKU00263,2024-12-29,4.08,0.166,0.479,0.879,0.542,0.756
SKU00263,2025-01-05,4.23,0.176,0.538,0.908,0.571,0.785
SKU00263,2025-01-12,4.23,0.176,0.54,0.909,0.572,0.786
SKU00264,2024-01-07,5.0,0.177,1.0,0.91,0.807,0.793
SKU00264,2024-01-14,5.0,0.186,1.0,0.938,0.835,0.821
SKU00264,2024-01-21,4.8,0.153,0.879,0.84,0.737,0.722
SKU00264,2024-01-28,4.94,0.162,0.934,0.867,0.764,0.75
SKU00264,2024-02-04,4.79,0.152,0.874,0.837,0.734,0.72
SKU00264,2024-02-11,4.78,0.152,0.873,0.837,0.733,0.719
SKU00264,2024-02-18,4.93,0.162,0.93,0.865,0.762,0.748
SKU00264,2024-02-25,4.79,0.153,0.875,0.838,0.734,0.72
SKU00264,2024-03-03,5.0,0.17,0.981,0.891,0.788,0.773
SKU00264,2024-03-10,4.83,0.155,0.891,0.846,0.743,0.729
SKU00264,2024-03-17,4.73,0.148,0.85,0.825,0.722,0.708
SKU00264,2024-03-24,4.72,0.148,0.847,0.824,0.72,0.706
SKU00264,2024-03-31,5.0,0.173,1.0,0.9,0.797,0.783
SKU00264,2024-04-07,4.88,0.159,0.912,0.856,0.753,0.739
SKU00264,2024-04-14,5.0,0.183,1.0,0.929,0.826,0.812
SKU00264,2024-04-21,4.82,0.155,0.888,0.844,0.741,0.727
SKU00264,2024-04-28,4.98,0.165,0.95,0.875,0.772,0.758
SKU00264,2024-05-05,4.84,0.156,0.895,0.848,0.744,0.73
SKU00264,2024-05-12,5.0,0.168,0.968,0.884,0.781,0.767
SKU00264,2024-05-19,5.0,0.17,0.979,0.89,0.787,0.773
SKU00264,2024-05-26,4.78,0.152,0.87,0.835,0.732,0.718
SKU00264,2024-06-02,4.62,0.141,0.807,0.804,0.701,0.686
SKU00264,2024-06-09,4.96,0.164,0.942,0.871,0.768,0.754
SKU00264,2024-06-16,5.0,0.17,0.982,0.891,0.788,0.774
SKU00264,2024-06-23,4.83,0.155,0.892,0.846,0.743,0.729
SKU00264,2024-06-30,5.0,0.185,1.0,0.935,0.832,0.818
SKU00264,2024-07-07,5.0,0.176,1.0,0.908,0.805,0.791
SKU00264,2024-07-14,5.0,0.187,1.0,0.941,0.838,0.824
SKU00264,2024-07-21,4.92,0.161,0.927,0.863,0.76,0.746
SKU00264,2024-07-28,5.0,0.173,0.998,0.899,0.796,0.782
SKU00264,2024-08-04,5.0,0.17,0.98,0.89,0.787,0.773
SKU00264,2024-08-11,4.95,0.163,0.94,0.87,0.767,0.753
SKU00264,2024-08-18,5.0,0.172,0.989,0.895,0.791,0.777
SKU00264,2024-08-25,5.0,0.168,0.97,0.885,0.782,0.768
SKU00264,2024-09-01,4.99,0.166,0.957,0.879,0.775,0.761
SKU00264,2024-09-08,5.0,0.182,1.0,0.927,0.823,0.809
SKU00264,2024-09-15,5.0,0.169,0.974,0.887,0.784,0.77
SKU00264,2024-09-22,4.85,0.156,0.898,0.849,0.746,0.732
SKU00264,2024-09-29,4.98,0.165,0.95,0.875,0.772,0.758
SKU00264,2024-10-06,4.99,0.166,0.956,0.878,0.775,0.761
SKU00264,2024-10-13,5.0,0.17,0.978,0.889,0.786,0.772
SKU00264,2024-10-20,5.0,0.176,1.0,0.908,0.805,0.791
SKU00264,2024-10-27,4.95,0.163,0.938,0.869,0.766,0.752
SKU00264,2024-11-03,5.0,0.174,1.0,0.902,0.799,0.785
SKU00264,2024-11-10,4.76,0.151,0.863,0.832,0.729,0.714
SKU00264,2024-11-17,5.0,0.172,0.99,0.895,0.792,0.778
SKU00264,2024-11-24,4.81,0.154,0.882,0.841,0.738,0.724
SKU00264,2024-12-01,4.89,0.159,0.914,0.857,0.754,0.74
SKU00264,2024-12-08,4.84,0.156,0.897,0.849,0.745,0.731
SKU00264,2024-12-15,5.0,0.172,0.99,0.895,0.792,0.778
SKU00264,2024-12-22,5.0,0.17,0.978,0.889,0.786,0.772
SKU00264,2024-12-29,4.9,0.16,0.921,0.861,0.758,0.743
SKU00264,2025-01-05,4.94,0.163,0.937,0.869,0.765,0.751
SKU00264,2025-01-12,5.0,0.189,1.0,0.948,0.845,0.831
SKU00265,2024-01-07,4.69,0.0,0.745,0.875,0.781,0.864
SKU00265,2024-01-14,4.58,0.0,0.703,0.854,0.76,0.843
SKU00265,2024-01-21,4.77,0.0,0.779,0.892,0.797,0.881
SKU00265,2024-01-28,4.73,0.0,0.762,0.884,0.789,0.873
SKU00265,2024-02-04,4.92,0.0,0.837,0.921,0.827,0.91
SKU00265,2024-02-11,4.59,0.0,0.707,0.856,0.762,0.845
SKU00265,2024-02-18,4.79,0.0,0.785,0.895,0.801,0.884
SKU00265,2024-02-25,4.48,0.0,0.659,0.832,0.738,0.822
SKU00265,2024-03-03,4.88,0.0,0.822,0.914,0.819,0.903
SKU00265,2024-03-10,5.0,0.0,0.937,0.971,0.877,0.96
SKU00265,2024-03-17,4.64,0.0,0.726,0.866,0.771,0.855
SKU00265,2024-03-24,4.52,0.0,0.678,0.842,0.747,0.831
SKU00265,2024-03-31,4.78,0.0,0.783,0.894,0.799,0.883
SKU00265,2024-04-07,4.96,0.0,0.854,0.93,0.835,0.919
SKU00265,2024-04-14,4.58,0.0,0.7,0.853,0.758,0.842
SKU00265,2024-04-21,4.69,0.0,0.743,0.874,0.78,0.863
SKU00265,2024-04-28,4.56,0.0,0.691,0.848,0.754,0.837
SKU00265,2024-05-05,4.54,0.0,0.684,0.845,0.75,0.834
SKU00265,2024-05-12,4.81,0.0,0.794,0.9,0.805,0.889
SKU00265,2024-05-19,4.57,0.0,0.697,0.851,0.757,0.84
SKU00265,2024-05-26,4.97,0.0,0.858,0.932,0.837,0.921
SKU00265,2024-06-02,4.53,0.0,0.683,0.844,0.75,0.833
SKU00265,2024-06-09,4.8,0.0,0.79,0.898,0.803,0.887
SKU00265,2024-06-16,4.9,0.0,0.829,0.917,0.823,0.907
SKU00265,2024-06-23,4.74,0.0,0.765,0.885,0.791,0.874
SKU00265,2024-06-30,4.7,0.0,0.75,0.878,0.783,0.867
